hosp_num,fiscal_year,fy_end_month,hospital_key,match_score,match_basis,equivalent_inpatient_adms_eipa_regulated_services,equivalent_inpatient_adms_eipa_total,gross_patient_revenue_regulated_services,gross_patient_revenue_total,gross_patient_revenue_unregulated_services,inpatient_readmission_charges,net_operating_profit_loss_regulated_services,net_operating_profit_loss_total,net_operating_profit_loss_unregulated_services,net_patient_revenue_npr_regulated_services,net_patient_revenue_npr_total,net_patient_revenue_npr_unregulated_services,nor_per_eipa_regulated_services,nor_per_eipa_total,npr_per_eipa_regulated_services,npr_per_eipa_total,operating_expenses_per_eipa_regulated_services,operating_expenses_per_eipa_total,other_operating_revenue_regulated_services,other_operating_revenue_total,other_operating_revenue_unregulated_services,potentially_avoidable_utilization_costs,risk_adjusted_ppc_rate,risk_adjusted_readmission_percent,total_direct_graduate_medical_education,total_direct_medical_education,total_excess_profit_loss,total_excess_profit_loss_net_operating_profit_of_regulated_nor,total_excess_profit_loss_net_total_operating_profit_of_total_nor,total_excess_profit_loss_total_excess_profit_of_total_revenue,total_non_operating_profit_loss,total_non_operating_profit_loss_change_in_net_operating_profit_regulated,total_non_operating_profit_loss_change_in_net_operating_profit_total,total_non_operating_profit_loss_change_in_nor_per_eipa_regulated,total_non_operating_profit_loss_change_in_npr_per_eipa_regulated,total_non_operating_profit_loss_change_in_oper_expense_per_eipa_regulated,total_non_operating_profit_loss_change_in_total_excess_profit,total_non_operating_profit_loss_net_operating_profit_of_regulated_nor,total_non_operating_profit_loss_net_total_operating_profit_of_total_nor,total_non_operating_profit_loss_non_operating_expenses,total_non_operating_profit_loss_non_operating_revenue,total_non_operating_profit_loss_total_excess_profit,total_non_operating_profit_loss_total_excess_profit_of_total_revenue,total_operating_expenses_regulated_services,total_operating_expenses_total,total_regulated_inpatient_admissions,total_regulated_outpatient_visits,net_operating_profit_of_regulated_nor,net_total_operating_profit_of_total_nor,total_excess_profit_of_total_revenue
49,2009,December,UPPER CHESAPEAKE MEDICAL CENTER,0.975,short_name,24221.0,24234.0,219562700.0,219681500.0,118800.0,,16700301.0,13123600.0,-3576701.0,187017300.0,187124300.0,107000.0,7757.86,7855.8,7721.19,7721.43,7068.37,7314.27,187905400.0,190380600.0,2475200.0,,,,,,,,,,23477000.0,188.38,270.85,8.09,7.78,1.94,179.23,8.89,6.89,0.0,23477000.0,36600600.0,17.11,171205099.0,177257000.0,,,8.89,6.89,17.11
49,2010,December,UPPER CHESAPEAKE MEDICAL CENTER,0.975,short_name,23493.0,24537.0,226352700.0,226535100.0,182400.0,,15586237.0,10836050.0,-4750187.0,188744950.0,188878050.0,133100.0,8073.43,7831.44,8034.16,7697.8,7409.98,7389.81,922400.0,3279000.0,2356600.0,,,,,,,,,,25000.0,-6.67,-17.43,4.07,4.05,4.83,-70.33,8.22,5.64,55000.0,80000.0,10861050.0,5.65,174081113.0,181321000.0,,,8.22,5.64,5.65
49,2011,December,UM UPPER CHESAPEAKE,1.0,name_history,23305.0,23330.0,259833100.0,260107000.0,273900.0,,26568653.0,20892246.0,-5676407.0,215725606.0,215908506.0,182900.0,9313.93,9414.96,9256.6,9254.69,8173.89,8519.44,217061606.0,219647506.0,2585900.0,,,,,,,,,,-11775000.0,70.46,92.8,15.37,15.22,10.31,-16.06,12.24,9.51,11775000.0,0.0,9117246.0,4.15,190492953.0,198755260.0,,,12.24,9.51,4.15
49,2012,June,UM UPPER CHESAPEAKE,1.0,name_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12968.0,123564.0,,,
49,2013,December,UM UPPER CHESAPEAKE,1.0,name_history,26153.0,26174.0,290000800.0,290227400.0,226600.0,24058636.0,24437959.0,18278000.0,-6159959.0,241546300.0,241667300.0,121000.0,9348.17,9446.46,9235.81,9233.23,8413.75,8748.12,2938400.0,5581000.0,2642600.0,39249310.0,0.92,12.77,0.0,,22400000.0,10.0,7.39,8.91,4122000.0,13.72,-4.54,0.28,-0.36,-0.81,44.1,10.0,7.39,0.0,4122000.0,22400000.0,8.91,220046741.0,228970300.0,,,10.0,7.39,8.91
49,2014,June,UM UPPER CHESAPEAKE,1.0,name_history,,,157472100.0,157589600.0,117500.0,,23598700.0,19358900.0,-4239800.0,138670800.0,138755700.0,84900.0,,,,,,,1337000.0,2612599.0,1275599.0,,,,,,19546400.0,,,,187500.0,,,,,,,,,0.0,187500.0,,,116409100.0,122009400.0,5940.0,67110.0,,,
49,2015,June,UM UPPER CHESAPEAKE,1.0,name_history,,,320267600.0,321357334.0,1089734.0,23829133.0,43118575.0,34030566.0,-9088009.0,268193832.0,269283566.0,1089734.0,,,,,,,274551832.0,6358000.0,0.0,39598899.0,0.65,12.72,0.0,,23343566.0,15.71,12.35,8.46,-10687000.0,,,,,,,,,11016000.0,329000.0,,,231433257.0,241611000.0,,,15.71,12.35,8.46
49,2016,June,UM UPPER CHESAPEAKE MEDICAL CENTER,0.98,cms_name,,,330967000.0,331953000.0,986000.0,20683243.0,40076933.0,29345972.0,-10730960.0,284816000.0,285802000.0,986000.0,,,,,,,288265774.0,290421972.0,2156199.0,36235421.0,0.67,11.01,,0.0,30135972.0,13.9,10.1,10.22,790000.0,,,,,,,,,3736000.0,4526000.0,,,248188841.0,261076000.0,,,13.9,10.1,10.22
49,2017,June,UM UPPER CHESAPEAKE MEDICAL CENTER,0.98,cms_name,,,341416000.0,342511000.0,1095000.0,21482900.0,26887108.0,16551952.0,-10335156.0,296121934.0,296833952.0,712018.0,,,,,,,298629666.0,300770952.0,2141287.0,37303104.0,0.47,10.33,,0.0,24210952.0,9.0,5.5,7.79,7659000.0,,,,,,,,,2225000.0,9884000.0,,,271742558.0,284219000.0,,,9.0,5.5,7.79
49,2018,June,UM UPPER CHESAPEAKE MEDICAL CENTER,0.98,cms_name,,,343214125.0,344417125.0,1203000.0,21834251.0,48984070.0,38984000.0,-10000070.0,297072704.0,297870000.0,797296.0,,,,,,,299699201.0,301850000.0,2150799.0,40328636.0,0.42,9.54,,0.0,42761000.0,16.34,12.92,13.87,3777000.0,,,,,,,,,2702000.0,6479000.0,,,250715131.0,262866000.0,,,16.34,12.92,13.87
51,2007,June,DOCTORS COMMUNITY HOSPITAL,0.975,short_name,17568.0,17653.0,169628900.0,170457000.0,828100.0,,7707601.0,7640211.0,-67390.0,141992378.0,142684878.0,692500.0,8331.53,8535.15,8082.65,8082.62,7892.79,8102.35,146364589.0,150673544.0,4308955.0,,,,,,,,,,-2805401.0,90.43,111.14,13.3,12.87,10.75,-34.51,5.27,5.07,4362315.0,1556914.0,4834810.0,3.18,138656988.0,143033333.0,,,5.27,5.07,3.18
51,2008,June,DOCTORS COMMUNITY HOSPITAL,0.975,short_name,19267.0,19951.0,174473200.0,182408867.0,7935667.0,,5036473.0,6086292.0,1049818.0,144755979.0,152461910.0,7705931.0,7731.22,7971.61,7513.08,7641.98,7469.82,7666.55,148958890.0,159038267.0,10079377.0,,,,,,,,,,-10789776.0,-34.66,-20.34,-7.21,-7.05,-5.36,-197.28,3.38,3.83,7397262.0,-3392514.0,-4703484.0,-3.02,143922416.0,152951975.0,,,3.38,3.83,-3.02
51,2009,June,DOCTORS COMMUNITY HOSPITAL,0.975,short_name,19714.0,20295.0,188720500.0,194288440.0,5567940.0,,4357201.0,5217652.0,860450.0,156598647.0,161997573.0,5398926.0,8013.48,8368.11,7943.69,7982.06,7792.45,8111.02,157974419.0,169832613.0,11858194.0,,,,,,,,,,-17579863.0,-13.49,-14.27,3.65,5.73,4.32,-162.83,2.76,3.07,0.0,-17579863.0,-12362211.0,-8.12,153617218.0,164614961.0,,,2.76,3.07,-8.12
51,2010,June,DOCTORS COMMUNITY HOSPITAL,0.975,short_name,19629.0,20467.0,196074400.0,204441642.0,8367242.0,,4702299.0,3457996.0,-1244303.0,167544370.0,175673347.0,8128977.0,8543.04,8987.5,8535.37,8583.21,8303.49,8818.55,150612.0,8274619.0,8124007.0,,,,,,,,,,-6968443.0,7.92,-33.73,6.61,7.45,6.56,71.6,2.8,1.88,1872492.0,-5095951.0,-3510447.0,-1.96,162992683.0,180489970.0,,,2.8,1.88,-1.96
51,2011,June,DOCTORS COMMUNITY HOSPITAL,0.975,short_name,20349.0,21487.0,213054400.0,224972025.0,11917625.0,,8036051.0,4051112.0,-3984940.0,181899812.0,193772203.0,11872391.0,8956.38,9280.37,8939.06,9018.06,8561.47,9091.83,352448.0,5636233.0,5283785.0,,,,,,,,,,13148798.0,70.9,17.15,4.84,4.73,3.11,589.96,4.41,2.03,18712916.0,31861714.0,17199910.0,7.44,174216209.0,195357324.0,,,4.41,2.03,7.44
51,2012,June,DOCTORS COMMUNITY HOSPITAL,0.975,short_name,18526.0,19761.0,214285300.0,228573265.0,14287965.0,,6541312.0,462156.0,-6079156.0,176759733.0,190970282.0,14210549.0,9547.5,10000.9,9541.1,9663.8,9194.41,9977.52,176878150.0,6661589.0,20753721.0,,,,,,305804.0,,,,-156352.0,-18.6,-88.59,6.6,6.73,7.39,-98.22,3.7,0.23,597184.0,440832.0,305804.0,0.15,170336837.0,197169715.0,12052.0,97540.0,3.7,0.23,0.15
51,2013,June,DOCTORS COMMUNITY HOSPITAL,0.975,short_name,17279.0,18512.0,216854500.0,232326576.0,15472076.0,24364088.0,4422646.0,-2717478.0,-7140124.0,171977743.0,187408037.0,15430295.0,10291.01,10619.24,9952.89,10123.6,10035.06,10766.04,5842396.0,9175403.0,3333007.0,39948367.0,1.43,12.95,0.0,,-1415078.0,2.49,-1.38,-0.72,1302400.0,-32.39,-688.0,7.79,4.32,9.14,-562.74,2.49,-1.38,0.0,1302400.0,-1415078.0,-0.72,173397492.0,199300918.0,10857.0,62700.0,2.49,-1.38,-0.72
51,2014,June,DOCTORS COMMUNITY HOSPITAL,0.975,short_name,,,222145400.0,243642524.0,21497124.0,19742079.0,10251378.0,895012.0,-9356366.0,178102639.0,199604892.0,21502253.0,,,,,,,2232490.0,205079724.0,24744595.0,36131902.0,1.17,11.88,0.0,0.0,651801.0,5.68,0.44,0.32,-243211.0,,,,,,,,,0.0,-243211.0,,,170083752.0,204184713.0,9709.0,68199.0,5.68,0.44,0.32
51,2015,June,DOCTORS COMMUNITY HOSPITAL,0.975,short_name,,,226462500.0,247537027.0,21074527.0,21254010.0,18130257.0,6119382.0,-12010875.0,186906068.0,207691111.0,20785043.0,,,,,,,188884148.0,6939951.0,4961871.0,36172611.0,1.29,11.66,0.0,0.0,5096695.0,9.6,2.85,2.39,-1022687.0,,,,,,,,,0.0,-1022687.0,,,170753892.0,208511680.0,,,9.6,2.85,2.39
51,2016,June,DOCTORS COMMUNITY HOSPITAL,0.975,short_name,,,234045500.0,257909893.0,23864393.0,23499610.0,16518507.0,5319391.0,-11199116.0,196748065.0,220500975.0,23752910.0,,,,,,,-749478.0,226202764.0,30204177.0,40993929.0,0.67,11.75,,0.0,1397774.0,8.43,2.35,0.62,-3921617.0,,,,,,,,,4629885.0,708268.0,,,179480079.0,220883373.0,,,8.43,2.35,0.62
51,2017,June,DOCTORS COMMUNITY HOSPITAL,0.975,short_name,,,232581700.0,284662055.0,52080355.0,22723147.0,15061591.0,1519075.0,-13542516.0,201446395.0,229571348.0,28124953.0,,,,,,,-378275.0,239082899.0,38014779.0,40646171.0,0.46,11.35,,0.0,-9335418.0,7.49,0.64,-3.9,-10854493.0,,,,,,,,,11430716.0,576223.0,,,186006529.0,237563824.0,,,7.49,0.64,-3.9
51,2018,June,DOCTORS COMMUNITY HOSPITAL,0.975,short_name,,,247708141.0,331062019.0,83353878.0,22025222.0,28162961.0,4010462.0,-24152499.0,212055111.0,239717587.0,27662476.0,,,,,,,2089521.0,246027710.0,4220602.0,41526770.0,0.34,10.24,,0.0,3597711.0,13.15,1.63,1.46,-412751.0,,,,,,,,,634727.0,221976.0,,,185981671.0,242017248.0,,,13.15,1.63,1.46
55,2007,June,LAUREL REGIONAL MEDICAL CENTER,0.975,short_name,9478.0,9932.0,85721400.0,89819980.0,4098580.0,,-3327509.0,-6847455.0,-3519946.0,71133998.0,72504991.0,1370993.0,7596.12,7390.13,7504.89,7300.48,7947.19,8079.59,71998722.0,73395315.0,1396593.0,,,,,,,,,,985719.0,50.27,20.42,12.97,11.61,7.27,19.82,-4.62,-9.33,0.0,985719.0,-5861736.0,-7.88,75326230.0,80242769.0,,,-4.62,-9.33,-7.88
55,2008,June,LAUREL REGIONAL MEDICAL CENTER,0.975,short_name,9766.0,10218.0,93150500.0,97456362.0,4305862.0,,-1913281.0,-6969263.0,-5055983.0,77436743.0,78664005.0,1227262.0,7979.27,7746.84,7929.15,7698.94,8175.18,8428.93,77926214.0,79153476.0,1227262.0,,,,,,,,,,267261.0,42.5,-1.78,5.04,5.65,2.87,-14.33,-2.46,-8.8,0.0,267261.0,-6702002.0,-8.44,79839494.0,86122739.0,,,-2.46,-8.8,-8.44
55,2009,June,LAUREL REGIONAL HOSPITAL,0.975,short_name,10045.0,9825.0,91640000.0,96180332.0,4540332.0,,-6056718.0,-11754319.0,-5697601.0,76473729.0,77768988.0,1295259.0,7687.53,7991.54,7612.76,7915.1,8290.46,9187.86,77224783.0,78520042.0,1295259.0,,,,,,,,,,63350.0,-216.56,-68.66,-3.66,-3.99,1.41,-74.44,-7.84,-14.97,0.0,63350.0,-11690969.0,-14.88,83281501.0,90274361.0,,,-7.84,-14.97,-14.88
55,2010,June,LAUREL REGIONAL HOSPITAL,0.975,short_name,9669.0,9459.0,102846900.0,107096325.0,4249425.0,,-57471.0,-5575596.0,-5518125.0,85075631.0,86307965.0,1232334.0,8843.34,9170.22,8798.81,9124.7,8849.29,9759.69,430579.0,430579.0,0.0,,,,,,,,,,6056896.0,99.05,52.57,15.03,15.58,6.74,104.12,-0.07,-6.43,0.0,6056896.0,481300.0,0.52,85563681.0,92314140.0,,,-0.07,-6.43,0.52
55,2011,June,LAUREL REGIONAL HOSPITAL,0.975,short_name,9477.0,9847.0,103068600.0,107101788.0,4033188.0,,-2325411.0,-7683200.0,-5357789.0,84354149.0,85678636.0,1324486.0,8967.33,8783.6,8901.3,8700.6,9212.72,9563.82,625721.0,86495939.0,1516069.0,,,,,,,,,,8601136.0,-3946.23,-37.8,1.4,1.16,4.11,90.72,-2.74,-8.88,0.0,8601136.0,917936.0,0.97,87305281.0,94179139.0,,,-2.74,-8.88,0.97
55,2012,June,LAUREL REGIONAL HOSPITAL,0.975,short_name,8850.0,9145.0,118724400.0,122686130.0,3961730.0,,-3108868.0,-9052368.0,-5943501.0,93954841.0,95228087.0,1273246.0,10595.14,10419.49,10616.51,10412.91,10946.43,11409.34,-189126.0,60227.0,249353.0,,,,,,97632.0,,,,9150000.0,-33.69,-17.82,18.15,19.27,18.82,-89.36,-3.32,-9.5,0.0,9150000.0,97632.0,0.09,96874582.0,104340682.0,5630.0,49270.0,-3.32,-9.5,0.09
55,2013,June,LAUREL REGIONAL HOSPITAL,0.975,short_name,9241.0,9528.0,121542100.0,125308880.0,3766780.0,8880825.0,-2910849.0,-10270163.0,-7359314.0,98649934.0,100127755.0,1477821.0,10687.62,10551.18,10674.81,10509.03,11002.6,11629.1,118373.0,100529393.0,1761086.0,13734806.0,0.84,13.98,0.0,,-1570163.0,-2.95,-10.22,-1.44,8700000.0,6.37,-13.45,0.87,0.55,0.51,-1708.25,-2.95,-10.22,0.0,8700000.0,-1570163.0,-1.44,101679156.0,110799556.0,5989.0,51767.0,-2.95,-10.22,-1.44
55,2014,June,LAUREL REGIONAL HOSPITAL,0.975,short_name,,,118865000.0,124054156.0,5189156.0,7478142.0,-3598137.0,-9235989.0,-5637852.0,97912231.0,99413352.0,1501121.0,,,,,,,2735242.0,3041278.0,1807157.0,12772626.0,1.07,13.52,0.0,0.0,-685989.0,-3.57,-9.01,-0.62,8550000.0,,,,,,,,,0.0,8550000.0,,,104245610.0,111690619.0,5494.0,47120.0,-3.57,-9.01,-0.62
55,2015,June,LAUREL REGIONAL HOSPITAL,0.975,short_name,,,106467900.0,107985891.0,1517991.0,7679937.0,-4423106.0,-16505829.0,-12082723.0,90359092.0,90482885.0,123792.0,,,,,,,1509271.0,92268492.0,400129.0,12793751.0,1.14,13.15,0.0,0.0,-9114741.0,-4.81,-17.89,-9.15,7391088.0,,,,,,,,,0.0,7391088.0,,,96291469.0,108774321.0,,,-4.81,-17.89,-9.15
55,2016,June,LAUREL REGIONAL HOSPITAL,0.975,short_name,,,106117500.0,108103172.0,1985672.0,7778186.0,6569757.0,-4065891.0,-10635648.0,90443295.0,91863143.0,1419848.0,,,,,,,1193454.0,93306101.0,1669352.0,12699645.0,0.99,12.13,,0.0,-1232453.0,7.17,-4.36,-1.28,2833438.0,,,,,,,,,0.0,2833438.0,,,85066992.0,97371992.0,,,7.17,-4.36,-1.28
55,2017,June,UM LAUREL REGIONAL HOSPITAL,0.975,name_history,,,100491800.0,102582170.0,2090370.0,6934840.0,-21658.0,-11879823.0,-11858165.0,81678189.0,82500149.0,821960.0,,,,,,,120760.0,346935.0,226175.0,11640040.0,0.59,12.83,,0.0,-5522040.0,-0.03,-14.34,-6.19,6357783.0,,,,,,,,,0.0,6357783.0,,,81820607.0,94726907.0,,,-0.03,-14.34,-6.19
55,2018,June,UM LAUREL REGIONAL HOSPITAL,0.975,name_history,,,102996000.0,102996000.0,0.0,7021109.0,16954600.0,8507000.0,-8447600.0,90095000.0,90095000.0,0.0,,,,,,,99696000.0,9601000.0,0.0,12043309.0,0.48,11.36,,0.0,9083000.0,17.01,8.53,9.06,576000.0,,,,,,,,,0.0,576000.0,,,82741400.0,91189000.0,,,17.01,8.53,9.06
60,2007,December,FORT WASHINGTON MEDICAL CENTER,0.767,short_name,5566.0,5525.0,43852242.0,44490201.0,637959.0,,1153232.0,738068.0,-415164.0,35940940.0,36578899.0,637959.0,6534.16,6706.02,6457.43,6620.09,6326.96,6572.45,36368033.0,37053739.0,685706.0,,,,,,,,,,16219.0,177.14,148.87,11.67,12.36,3.28,150.53,3.17,1.99,0.0,16219.0,754287.0,2.03,35214801.0,36315671.0,,,3.17,1.99,2.03
60,2008,December,FORT WASHINGTON MEDICAL CENTER,0.767,short_name,5928.0,5883.0,47584845.0,48299478.0,714633.0,,1519535.0,1366545.0,-152990.0,38076625.0,38791258.0,714633.0,6481.8,6659.58,6423.3,6593.9,6225.47,6427.29,38423441.0,39177654.0,754213.0,,,,,,,,,,10355.0,31.76,85.15,-0.8,-0.53,-1.6,82.54,3.95,3.49,0.0,10355.0,1376900.0,3.51,36903906.0,37811109.0,,,3.95,3.49,3.51
60,2009,December,FORT WASHINGTON MEDICAL CENTER,0.767,short_name,6295.0,6243.0,47242143.0,48000150.0,758007.0,,1762620.0,1359038.0,-403582.0,38272727.0,39030734.0,758007.0,6145.82,6323.95,6079.89,6251.6,5865.82,6106.27,38687792.0,39482414.0,794622.0,,,,,,,,,,5716.0,16.0,-0.55,-5.18,-5.35,-5.78,-0.88,4.56,3.44,0.0,5716.0,1364754.0,3.46,36925172.0,38123376.0,,,4.56,3.44,3.46
60,2010,December,FORT WASHINGTON MEDICAL CENTER,0.767,short_name,5963.0,6023.0,44747960.0,45499474.0,751514.0,,801660.0,396557.0,-405102.0,36812178.0,37563692.0,751514.0,6259.88,6326.78,6173.78,6236.27,6125.43,6260.94,513382.0,545165.0,31783.0,,,,,,,,,,5495.0,-54.52,-70.82,1.86,1.54,4.43,-70.54,2.15,1.04,0.0,5495.0,402052.0,1.05,36523900.0,37712300.0,,,2.15,1.04,1.05
60,2011,December,FORT WASHINGTON MEDICAL CENTER,0.767,short_name,5298.0,5338.0,47165008.0,47946347.0,781339.0,,1384387.0,970774.0,-413612.0,38192640.0,38973979.0,781339.0,7294.36,7391.03,7209.27,7300.74,7033.04,7209.18,38643400.0,39455983.0,812583.0,,,,,,,,,,4260.0,72.69,144.8,16.53,16.77,14.82,142.51,3.58,2.46,0.0,4260.0,975034.0,2.47,37259013.0,38485209.0,,,3.58,2.46,2.47
60,2012,December,FORT WASHINGTON MEDICAL CENTER,0.767,short_name,5727.0,5737.0,46176442.0,46741626.0,565184.0,3500783.0,1702136.0,1101202.0,-600935.0,37540675.0,38105859.0,565184.0,6863.21,6956.58,6555.57,6642.53,6565.97,6764.62,39302376.0,1801611.0,605094.0,7576258.0,1.22,14.7,0.0,,1102010.0,4.33,2.76,2.76,808.0,22.95,13.44,-5.91,-9.07,-6.64,13.02,4.33,2.76,0.0,808.0,1102010.0,2.76,37600240.0,38806268.0,,,4.33,2.76,2.76
60,2013,June,FORT WASHINGTON MEDICAL CENTER,0.767,short_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.0,42300.0,,,
60,2014,December,FORT WASHINGTON MEDICAL CENTER,0.767,short_name,,,48565970.0,48970645.0,404675.0,3593267.0,2028867.0,1380145.0,-648722.0,40450576.0,40855251.0,404675.0,,,,,,,41795667.0,1384179.0,443763.0,7974754.0,0.33,11.57,0.0,0.0,1380752.0,4.85,3.27,3.27,607.0,,,,,,,,,0.0,607.0,,,39766800.0,40859285.0,2177.0,43635.0,4.85,3.27,3.27
60,2015,December,FORT WASHINGTON MEDICAL CENTER,0.767,short_name,,,48291192.0,48502334.0,211142.0,2842794.0,564782.0,13967.0,-550815.0,41353146.0,41564288.0,211142.0,,,,,,,802900.0,42419166.0,51978.0,7601516.0,0.11,9.83,,0.0,14629.0,1.34,0.03,0.03,662.0,,,,,,,,,0.0,662.0,,,41591264.0,42405199.0,,,1.34,0.03,0.03
60,2016,December,FORT WASHINGTON MEDICAL CENTER,0.767,short_name,,,48727769.0,49511696.0,783927.0,2884303.0,191131.0,-175091.0,-366223.0,41576357.0,42360284.0,783927.0,,,,,,,287472.0,42708285.0,60529.0,7229482.0,0.39,8.95,,0.0,-1027286.0,0.46,-0.41,-2.41,-852195.0,,,,,,,,,858000.0,5805.0,,,41672698.0,42883376.0,,,0.46,-0.41,-2.41
60,2017,December,FORT WASHINGTON MEDICAL CENTER,0.767,short_name,,,49044647.0,49620538.0,575891.0,2729166.0,1127659.0,484251.0,-643408.0,41467988.0,42043879.0,575891.0,,,,,,,42085727.0,42721698.0,60080.0,7431136.0,0.1,8.24,,0.0,429529.0,2.68,1.13,1.01,-54722.0,,,,,,,,,65990.0,11268.0,,,40958068.0,42237447.0,,,2.68,1.13,1.01
61,2007,June,ATLANTIC GENERAL HOSPITAL,1.0,cms_name,7390.0,8657.0,63648000.0,74559875.0,10911875.0,,6709842.0,1475796.0,-5234045.0,55389500.0,62201175.0,6811675.0,7498.47,7225.07,7494.87,7184.8,6590.55,7054.6,55416100.0,62549775.0,7133675.0,,,,,,,,,,1270702.0,108.53,264.88,4.15,4.16,-1.83,174.46,12.11,2.36,61275.0,1331977.0,2746498.0,4.3,48706258.0,61073979.0,,,12.11,2.36,4.3
61,2008,June,ATLANTIC GENERAL HOSPITAL,1.0,cms_name,7259.0,8385.0,73435000.0,84826230.0,11391230.0,,9705883.0,4089280.0,-5616604.0,64089800.0,71470830.0,7381030.0,8839.3,8578.28,8829.01,8523.64,7502.22,8090.59,64164500.0,71929030.0,7764530.0,,,,,,,,,,1204760.0,44.65,177.09,17.88,17.8,13.83,92.76,15.13,5.69,65154.0,1269914.0,5294040.0,7.23,54458617.0,67839750.0,,,15.13,5.69,7.23
61,2009,June,ATLANTIC GENERAL HOSPITAL,1.0,cms_name,7631.0,8826.0,76484900.0,88464555.0,11979655.0,,6827139.0,243296.0,-6583843.0,66120200.0,73937455.0,7817255.0,8671.07,8427.43,8665.1,8377.42,7776.37,8399.86,66165700.0,74378755.0,8213055.0,,,,,,,,,,1019098.0,-29.66,-94.05,-1.9,-1.86,3.65,-76.15,10.32,0.33,167547.0,1186645.0,1262394.0,1.67,59338561.0,74135459.0,,,10.32,0.33,1.67
61,2010,June,ATLANTIC GENERAL HOSPITAL,1.0,cms_name,8251.0,9664.0,84190900.0,98601325.0,14410425.0,,7546082.0,864298.0,-6681784.0,70677900.0,79609225.0,8931325.0,8603.82,8335.69,8565.63,8237.99,7689.29,8246.25,315091.0,80553320.0,629004.0,,,,,,,,,,1262244.0,10.53,255.25,-0.78,-1.15,-1.12,68.45,10.63,1.07,0.0,1262244.0,2126542.0,2.6,63446909.0,79689022.0,,,10.63,1.07,2.6
61,2011,June,ATLANTIC GENERAL HOSPITAL,1.0,cms_name,8602.0,10161.0,88149000.0,104118652.0,15969652.0,,7884487.0,254548.0,-7629939.0,73273700.0,82354552.0,9080852.0,8537.64,8190.99,8517.96,8105.21,7621.08,8165.93,169279.0,871572.0,702293.0,,,,,,,,,,1532896.0,4.48,-70.55,-0.77,-0.56,-0.89,-15.95,10.74,0.31,0.0,1532896.0,1787444.0,2.11,65558492.0,82971576.0,,,10.74,0.31,2.11
61,2012,June,ATLANTIC GENERAL HOSPITAL,1.0,cms_name,7616.0,8906.0,95474200.0,111639528.0,16165328.0,,7834927.0,556609.0,-7278318.0,77261700.0,86680928.0,9419228.0,10170.77,9850.1,10144.01,9732.78,9142.09,9787.6,77465536.0,87725781.0,10260245.0,,,,,,1456040.0,,,,899431.0,-0.63,118.67,19.13,19.09,19.96,-18.54,10.11,0.63,0.0,899431.0,1456040.0,1.64,69630609.0,87169172.0,3054.0,57546.0,10.11,0.63,1.64
61,2013,June,ATLANTIC GENERAL HOSPITAL,1.0,cms_name,7929.0,9532.0,99487100.0,119611752.0,20124652.0,6013450.0,9222349.0,1226727.0,-7995621.0,81125900.0,92207352.0,11081452.0,10474.05,10013.27,10232.18,9673.13,9310.86,9884.58,1917695.0,3242301.0,1324606.0,11336777.0,0.65,11.8,0.0,,2725952.0,11.11,1.29,2.81,1499225.0,17.71,120.39,2.98,0.87,1.85,87.22,11.11,1.29,0.0,1499225.0,2725952.0,2.81,73821246.0,94222926.0,3086.0,57507.0,11.11,1.29,2.81
61,2014,June,ATLANTIC GENERAL HOSPITAL,1.0,cms_name,,,102693200.0,128107208.0,25414008.0,5486337.0,13899332.0,3812719.0,-10086613.0,89143246.0,102923654.0,13780408.0,,,,,,,1310947.0,2524069.0,1213122.0,11055167.0,0.88,11.68,0.0,0.0,6274080.0,15.37,3.62,5.81,2461360.0,,,,,,,,,0.0,2461360.0,,,76554862.0,101635006.0,3342.0,57024.0,15.37,3.62,5.81
61,2015,June,ATLANTIC GENERAL HOSPITAL,1.0,cms_name,,,102371000.0,144927300.0,42556300.0,4908066.0,14536600.0,882000.0,-13654600.0,88616700.0,106120000.0,17503300.0,,,,,,,1315700.0,109202800.0,19270400.0,10631879.0,0.86,10.32,0.0,0.0,2442300.0,16.16,0.81,2.2,1560200.0,,,,,,,,,0.0,1560200.0,,,75395800.0,108320800.0,,,16.16,0.81,2.2
61,2016,June,ATLANTIC GENERAL HOSPITAL,1.0,cms_name,,,105461500.0,156123826.0,50662326.0,3487090.0,14960419.0,2160346.0,-12800074.0,90081400.0,111487826.0,21406426.0,,,,,,,90875724.0,3577131.0,2782807.0,8453276.0,0.57,8.72,,0.0,2423915.0,16.46,1.88,2.1,263569.0,,,,,,,,,0.0,263569.0,,,75915305.0,112904611.0,,,16.46,1.88,2.1
61,2017,June,ATLANTIC GENERAL HOSPITAL,1.0,cms_name,,,107265100.0,162112261.0,54847161.0,4156652.0,13774863.0,586704.0,-13188159.0,91131000.0,114461161.0,23330161.0,,,,,,,91492039.0,3393892.0,3032853.0,9809551.0,0.35,8.75,,0.0,3193344.0,15.06,0.5,2.65,2606640.0,,,,,,,,,0.0,2606640.0,,,77717176.0,117268349.0,,,15.06,0.5,2.65
