entity,is_statewide_total,fiscal_year,eipa_regulated,eipa_total,excess_profit,gross_revenue_regulated,gross_revenue_total,gross_revenue_unregulated,inpatient_admissions,net_operating_revenue_regulated,net_operating_revenue_total,net_operating_revenue_unregulated,net_patient_revenue_regulated,net_patient_revenue_total,net_patient_revenue_unregulated,non_operating_profit,nor_per_eipa_regulated,nor_per_eipa_total,npr_per_eipa_regulated,npr_per_eipa_total,operating_expenses_regulated,operating_expenses_total,operating_expenses_unregulated,operating_profit_regulated,operating_profit_total,operating_profit_unregulated,opex_per_eipa_regulated,opex_per_eipa_total,other_operating_revenue_regulated,other_operating_revenue_total,other_operating_revenue_unregulated,pct_change_excess_profit,pct_change_nor_per_eipa_regulated,pct_change_npr_per_eipa_regulated,pct_change_operating_profit_regulated,pct_change_operating_profit_total,pct_excess_profit_of_total_revenue,pct_operating_profit_of_regulated_nor,pct_operating_profit_of_total_nor,reported_in_reports,n_source_reports,period_labels,name_variants,hosp_num,match_score,matched_name,match_basis,match_confidence,margin_regulated_pct,margin_total_pct
FRANKLIN SQUARE HOSPITAL CENTER,False,2009,,,,414987900.0,512486539.0,97498639.0,,357895394.0,400626501.0,,355664346.0,393333898.0,37669552.0,,9085.73,9174.56,9029.09,9007.55,322365732.0,382897946.0,,,,,8183.76,8768.56,2231048.0,7292603.0,5061555.0,,,,,,,,,FY2009;FY2010;FY2011,3,June 2009,Franklin Square Hospital Center,15,0.975,Franklin Square,short_name,high,,
FRANKLIN SQUARE HOSPITAL CENTER,False,2010,,,27059557.0,422965000.0,525315792.0,102350792.0,,366053438.0,410587826.0,,363651606.0,403217818.0,39566212.0,393168.0,9134.82,9231.77,9074.89,9066.06,321032279.0,383921437.0,,,,,8011.33,8632.2,2401832.0,7370008.0,4968176.0,50.59,0.54,0.51,26.71,50.41,6.58,12.3,6.49,FY2010;FY2011;FY2012,3,June 2010,Franklin Square Hospital Center,15,0.975,Franklin Square,short_name,high,,
FRANKLIN SQUARE HOSPITAL CENTER,False,2011,,,17444007.0,439004200.0,550706758.0,111702558.0,,379693940.0,427330042.0,,376513275.0,419695142.0,43181867.0,376560.0,10923.81,13749.45,10832.3,13503.79,340668797.0,410262595.0,,,,,9801.06,13200.3,3180665.0,7634900.0,4454235.0,-35.53,19.58,19.37,-13.32,-36.0,4.08,10.28,3.99,FY2011;FY2012,2,June 2011,Franklin Square Hospital Center,15,0.975,Franklin Square,short_name,high,,
FRANKLIN SQUARE HOSPITAL CENTER,False,2012,,,13287500.0,477082000.0,604950522.0,127868522.0,,394742279.0,449623006.0,,391379153.0,441706112.0,50326959.0,304953.0,10822.87,14013.46,10730.66,13766.71,363245385.0,436640459.0,,,,,9959.3,13608.83,3363126.0,7916894.0,4553768.0,-23.83,-0.92,-0.94,-19.29,-23.93,2.95,7.98,2.89,FY2012,1,June 2012,Franklin Square Hospital Center,15,0.975,Franklin Square,short_name,high,,
FREDERICK HEALTH HOSPITAL,False,2017,,,,346113400.0,453561842.0,107448442.0,,295541188.0,364185227.0,68644039.0,291537409.0,356893227.0,65355818.0,,,,,,253327620.0,346207000.0,,42213568.0,17978227.0,-24235341.0,,,4003779.0,7292000.0,3288221.0,,,,,,,,,FY2019,1,June 2017,"FREDERICK HEALTH HOSPITAL, INC",5,1.0,FREDERICK HEALTH HOSPITAL,cms_name,high,14.28,4.94
FREDERICK HEALTH HOSPITAL,False,2018,,,42505103.0,355845200.0,440127920.0,84282720.0,,307353271.0,366708103.0,59354833.0,302004573.0,357250103.0,55245531.0,15833000.0,,,,,253917293.0,340036000.0,,53435977.0,26672103.0,-26763874.0,,,5348698.0,9458000.0,4109302.0,,,,,,10.93,17.39,7.27,FY2019;FY2020,2,June 2018,"FREDERICK HEALTH HOSPITAL, INC",5,1.0,FREDERICK HEALTH HOSPITAL,cms_name,high,17.39,7.27
FREDERICK HEALTH HOSPITAL,False,2019,,,36498486.0,354397700.0,436061712.0,81664012.0,,309113151.0,368429066.0,59315916.0,304187493.0,358906066.0,54718574.0,8075000.0,,,,,257992144.0,340005580.0,,51121006.0,28423486.0,-22697520.0,,,4925658.0,9523000.0,4597342.0,,,,,,9.59,16.54,7.71,FY2019;FY2020;FY2021,3,June 2019,"FREDERICK HEALTH HOSPITAL, INC",5,1.0,FREDERICK HEALTH HOSPITAL,cms_name,high,16.54,7.71
FREDERICK HEALTH HOSPITAL,False,2020,,,17460076.0,358754200.0,437079705.0,78325505.0,,318151917.0,377583086.0,59431169.0,305515951.0,357118086.0,51602135.0,-3608000.0,,,,,273394436.0,356515010.0,83120574.0,44757481.0,21068076.0,-23689405.0,,,12635966.0,20465000.0,7829034.0,,,,,,4.54,14.07,5.58,FY2020;FY2021;FY2022,3,June 2020,"FREDERICK HEALTH HOSPITAL, INC",5,1.0,FREDERICK HEALTH HOSPITAL,cms_name,high,14.07,5.58
FREDERICK HEALTH HOSPITAL,False,2021,,,83912970.0,388587600.0,492646600.0,104059000.0,,350340200.0,420297970.0,69957770.0,334941500.0,398431970.0,63490470.0,47232000.0,,,,,293126995.0,383617000.0,90490005.0,57213205.0,36680970.0,-20532235.0,,,15398700.0,21866000.0,6467300.0,,,,,,17.95,16.33,8.73,FY2021;FY2022;FY2023,3,June 2021,"FREDERICK HEALTH HOSPITAL, INC",5,1.0,FREDERICK HEALTH HOSPITAL,cms_name,high,16.33,8.73
FREDERICK HEALTH HOSPITAL,False,2022,,,-7571967.0,400842400.0,496721700.0,95879300.0,,348560185.0,412255033.0,63694849.0,341532928.0,399976033.0,58443105.0,-11431000.0,,,,,332628724.0,408396000.0,75767276.0,15931461.0,3859033.0,-12072427.0,,,7027256.0,12279000.0,5251744.0,,,,,,-1.89,4.57,0.94,FY2022;FY2023;FY2024,3,June 2022,"FREDERICK HEALTH HOSPITAL, INC;Frederick Health Hospital",5,1.0,FREDERICK HEALTH HOSPITAL,cms_name,high,4.57,0.94
FREDERICK HEALTH HOSPITAL,False,2023,,,12239000.0,413332700.0,477847600.0,64514900.0,,353485036.0,405275000.0,51789964.0,346048500.0,387663000.0,41614500.0,20423000.0,,,,,338216422.0,413459000.0,75242578.0,15268614.0,-8184000.0,-23452614.0,,,7436536.0,17612000.0,10175464.0,,,,,,2.88,4.32,-2.02,FY2023;FY2024,2,June 2023,"FREDERICK HEALTH HOSPITAL, INC;Frederick Health Hospital",5,1.0,FREDERICK HEALTH HOSPITAL,cms_name,high,4.32,-2.02
FREDERICK HEALTH HOSPITAL,False,2024,,,20923883.0,424222500.0,488833400.0,64610900.0,,368811633.0,421583883.0,52772250.0,358096402.0,400999202.0,42902800.0,23086000.0,,,,,344516941.0,423746000.0,79229059.0,24294692.0,-2162117.0,-26456809.0,,,10715231.0,20584681.0,9869450.0,,,,,,4.71,6.59,-0.51,FY2024,1,June 2024,Frederick Health Hospital,5,1.0,FREDERICK HEALTH HOSPITAL,cms_name,high,6.59,-0.51
FREDERICK MEMORIAL HOSPITAL,False,2007,,,,221930300.0,302627061.0,80696761.0,,195267213.0,245293175.0,,192131819.0,234883119.0,42751300.0,,7644.64,7077.12,7521.89,6776.77,186842579.0,240020431.0,,,,,7314.82,6924.99,3135394.0,10410056.0,7274662.0,,,,,,,,,FY2009,1,June 2007,Frederick Memorial Hospital,5,0.975,Frederick,hscrc_name,high,,
FREDERICK MEMORIAL HOSPITAL,False,2008,,,,244818200.0,327834355.0,83016155.0,,215569301.0,270843838.0,,212190095.0,258428819.0,46238724.0,,8051.79,7554.64,7925.58,7208.35,205133756.0,269138481.0,,,,,7662.01,7507.07,3379206.0,12415019.0,9035813.0,,,,,,,,,FY2009;FY2010,2,June 2008,Frederick Memorial Hospital,5,0.975,Frederick,hscrc_name,high,,
FREDERICK MEMORIAL HOSPITAL,False,2009,,,,266844200.0,354041116.0,87196916.0,,233970884.0,287888368.0,,228268395.0,276112767.0,47844372.0,,8461.24,7580.17,8255.02,7270.11,221636962.0,285945276.0,,,,,8015.2,7529.0,5702489.0,11775601.0,6073112.0,,,,,,,,,FY2009;FY2010;FY2011,3,June 2009,Frederick Memorial Hospital,5,0.975,Frederick,hscrc_name,high,,
FREDERICK MEMORIAL HOSPITAL,False,2010,,,8254165.0,282475300.0,372710457.0,90235157.0,,248531944.0,303017127.0,,243069472.0,291965076.0,48895604.0,3699000.0,8316.13,7442.82,8133.35,7171.36,232289402.0,298461962.0,,,,,7772.63,7330.94,5462472.0,11052051.0,5589579.0,165.64,-1.72,-1.47,31.69,134.43,2.69,6.54,1.5,FY2010;FY2011;FY2012,3,June 2010,Frederick Memorial Hospital,5,0.975,Frederick,hscrc_name,high,,
FREDERICK MEMORIAL HOSPITAL,False,2011,,,25749845.0,323934900.0,420284670.0,96349770.0,,279762961.0,340276897.0,,272142214.0,327783897.0,55641683.0,11282000.0,8981.36,8419.74,8736.71,8110.61,249564558.0,325809052.0,,,,,8011.89,8061.75,7620747.0,12493000.0,4872253.0,211.96,8.0,7.42,85.92,217.61,7.32,10.79,4.25,FY2011;FY2012;FY2013,3,June 2011,Frederick Memorial Hospital,5,0.975,Frederick,hscrc_name,high,,
FREDERICK MEMORIAL HOSPITAL,False,2012,,,-2998773.0,334410300.0,428047980.0,93637680.0,,272707664.0,337171466.0,64463802.0,267942036.0,327782227.0,59840190.0,-3588239.0,8715.72,8418.68,8563.41,8184.25,263435625.0,336582000.0,,9272039.0,589466.0,-8682574.0,8419.39,8403.96,4765628.0,9389239.0,4623611.0,-111.65,-2.96,-1.98,-69.3,-95.93,-0.88,3.4,0.17,FY2012;FY2013;FY2014,3,June 2012,Frederick Memorial Hospital,5,0.975,Frederick,hscrc_name,high,3.4,0.17
FREDERICK MEMORIAL HOSPITAL,False,2013,,,10738933.0,337093700.0,435950974.0,98857274.0,,281204278.0,340362826.0,59158548.0,276164675.0,330644933.0,54480258.0,11341981.0,8996.7,8420.09,8835.47,8179.68,263988130.0,340965873.0,,17216148.0,-603048.0,-17819196.0,8445.9,8435.01,5039603.0,9717893.0,4678290.0,,,,,,3.03,6.12,-0.18,FY2013;FY2014;FY2015,3,June 2013,Frederick Memorial Hospital,5,0.975,Frederick,hscrc_name,high,6.12,-0.18
FREDERICK MEMORIAL HOSPITAL,False,2014,,,16993038.0,339660800.0,409657855.0,69997055.0,,281086054.0,323663037.0,42576984.0,274540716.0,313434038.0,38893323.0,13863000.0,,,,,264760912.0,320533000.0,,16325142.0,3130038.0,-13195104.0,,,6545338.0,10228999.0,3683661.0,,,,,,5.0,5.81,0.97,FY2014;FY2015;FY2016,3,June 2014,FREDERICK MEMORIAL HOSPITAL;Frederick Memorial Hospital,5,0.975,Frederick,hscrc_name,high,5.81,0.97
FREDERICK MEMORIAL HOSPITAL,False,2015,,,11684445.0,346609902.0,403696350.0,57086448.0,,299001523.0,335505464.0,36503941.0,293871610.0,327251045.0,33379435.0,579400.0,,,,,274234304.0,324400419.0,,24767220.0,11105045.0,-13662174.0,,,5129913.0,8254419.0,3124506.0,,,,,,3.41,8.28,3.31,FY2015;FY2016;FY2017,3,June 2015,FREDERICK MEMORIAL HOSPITAL;Frederick Memorial Hospital,5,0.975,Frederick,hscrc_name,high,8.28,3.31
FREDERICK MEMORIAL HOSPITAL,False,2016,,,12241017.0,363795700.0,421090370.0,57294670.0,,312789193.0,350261017.0,37471824.0,307860058.0,341943017.0,34082959.0,-6465000.0,,,,,278175236.0,331555000.0,,34613957.0,18706017.0,-15907940.0,,,4929135.0,8318000.0,3388865.0,,,,,,3.45,11.07,5.34,FY2016;FY2017;FY2018,3,June 2016,FREDERICK MEMORIAL HOSPITAL,5,0.975,Frederick,hscrc_name,high,11.07,5.34
FREDERICK MEMORIAL HOSPITAL,False,2017,,,31062227.0,346113400.0,453561842.0,107448442.0,,295541188.0,364185227.0,68644039.0,291537409.0,356893227.0,65355818.0,13084000.0,,,,,253327620.0,346207000.0,,42213568.0,17978227.0,-24235341.0,,,4003779.0,7292000.0,3288221.0,,,,,,8.23,14.28,4.94,FY2017;FY2018,2,June 2017,FREDERICK MEMORIAL HOSPITAL,5,0.975,Frederick,hscrc_name,high,14.28,4.94
FREDERICK MEMORIAL HOSPITAL,False,2018,,,42505103.0,355845200.0,440127920.0,84282720.0,,307353271.0,366708103.0,59354833.0,302004573.0,357250103.0,55245531.0,15833000.0,,,,,253917293.0,340036000.0,,53435977.0,26672103.0,-26763874.0,,,5348698.0,9458000.0,4109302.0,,,,,,10.93,17.39,7.27,FY2018,1,June 2018,FREDERICK MEMORIAL HOSPITAL,5,0.975,Frederick,hscrc_name,high,17.39,7.27
GARRETT COUNTY MEMORIAL HOSPITAL,False,2007,,,,32568200.0,40331130.0,7762930.0,,27934210.0,33107783.0,,27456999.0,32618117.0,5161118.0,,5886.01,5786.97,5785.45,5701.38,27036299.0,32611677.0,,,,,5696.81,5700.25,477211.0,489666.0,12455.0,,,,,,,,,FY2009,1,June 2007,Garrett County Memorial Hospital,17,0.808,Garrett,hscrc_name,medium,,
GARRETT COUNTY MEMORIAL HOSPITAL,False,2008,,,,32853800.0,40703788.0,7849988.0,,27996929.0,33469334.0,,27513600.0,32756441.0,5242841.0,,5796.51,5619.55,5696.44,5499.85,28380547.0,33992569.0,,,,,5875.94,5707.4,483329.0,712893.0,229564.0,,,,,,,,,FY2009;FY2010,2,June 2008,Garrett County Memorial Hospital,17,0.808,Garrett,hscrc_name,medium,,
GARRETT COUNTY MEMORIAL HOSPITAL,False,2009,,,,36812400.0,45283255.0,8470855.0,,31369000.0,37539024.0,,31258085.0,37046414.0,5788328.0,,6355.15,6247.5,6332.68,6165.51,29787595.0,35627406.0,,,,,6034.77,5929.35,110915.0,492610.0,381695.0,,,,,,,,,FY2009;FY2010;FY2011,3,June 2009,Garrett County Memorial Hospital,17,0.808,Garrett,hscrc_name,medium,,
